Name                    |MPF            |     plx|  e_plx|  Teff|e_Teff| logg|e_logg|   plxsp| e_plxsp|Comment
SDSS J151713.40+072526.9|53851-1817-581 | 8.42702|0.14302| 10116|   38|7.935|0.034| 8.77384| 0.23683|
SDSS J151724.24+072047.8|54621-2927-493 | 1.76296|0.45791| 22299|  459|8.313|0.063| 2.26551| 0.14299|
SDSS J151817.26+581923.2|52079-0612-522 | 3.83635|0.11598| 22280|  310|7.867|0.043| 3.37037| 0.13862|
SDSS J151826.69+065813.3|53851-1817-034 | 2.77671|0.11953|  9530|   45|6.723|0.089| 4.01878| 0.26305|
SDSS J151851.87+425109.2|53433-1678-465 | 3.45712|0.18251| 16969|  307|7.902|0.059| 3.08364| 0.16020|
SDSS J151855.26+194400.8|54525-2156-046 | 7.37605|0.15568|  9883|   54|7.965|0.055| 7.27431| 0.31698|
SDSS J151906.84+374102.5|53172-1399-015 | 5.05367|0.13043| 11944|  197|8.075|0.063| 5.45262| 0.29239|
SDSS J151912.00+123946.5|54234-2753-434 |11.28335|0.16710|  9221|   34|7.914|0.042|11.04540| 0.35598|
SDSS J152001.71+423855.0|53433-1678-477 | 2.76188|0.14979| 24558|  398|8.043|0.056| 2.55437| 0.13762|
SDSS J152006.00+080327.3|54629-2902-564 |10.81448|0.06309| 15071|   73|7.974|0.013|10.68616| 0.13379|
SDSS J152008.32+001126.1|51689-0312-586 | 6.67764|0.23285| 10492|   84|7.871|0.059| 5.55387| 0.25993|
SDSS J152038.34+390349.8|54631-2911-304 |10.57133|0.06201|  8758|   29|7.928|0.038|13.31116| 0.38791|
SDSS J152041.96+495140.8|54271-2449-389 | 3.36079|0.06826| 30136|  136|7.404|0.028| 3.20176| 0.08447|
SDSS J152123.07+073412.1|54621-2927-584 | 1.83988|0.35319| 20875|  437|8.012|0.063| 1.97614| 0.11664|
SDSS J152125.02+391536.5|52765-1293-278 | 4.58960|0.15134| 11720|  191|7.999|0.067| 4.84328| 0.27575|
SDSS J152139.00+103015.8|53854-1720-149 | 2.72836|0.08158| 56946| 1250|7.215|0.076| 1.65179| 0.12688|
SDSS J152149.02+043928.2|54562-1834-045 | 8.94221|0.19288|  8796|   48|7.861|0.064| 8.65690| 0.41401|
SDSS J152231.32+383620.0|54626-2936-243 | 1.76947|0.25931| 18940|  326|7.769|0.055| 2.02626| 0.10343|
SDSS J152251.08+052349.5|54562-1834-501 | 2.15026|0.17968| 31868|  279|7.714|0.062| 1.80486| 0.09734|
SDSS J152354.80+053941.3|54563-1835-339 | 3.80472|0.16104| 22280|  259|7.821|0.036| 3.33438| 0.11532|
SDSS J152359.75+021841.7|54560-2953-459 | 1.28868|0.24045| 51626| 1936|7.611|0.141| 1.06982| 0.14173|
SDSS J152421.85+391952.4|54626-2936-166 | 3.16763|0.12840| 21863|  222|8.033|0.031| 3.06142| 0.09178|
SDSS J152447.44+493448.0|54272-2464-187 | 3.33473|0.13515| 18234|  254|7.861|0.045| 3.09501| 0.12671|
SDSS J152520.96+504511.0|54272-2464-454 | 3.20578|0.28427| 15205|  364|8.083|0.058| 3.06860| 0.17643|
SDSS J152559.62+501317.0|54272-2464-465 | 2.24471|0.17645| 15829|  261|7.712|0.050| 2.80105| 0.12884|
SDSS J152600.97+392344.9|54626-2936-156 | 1.15148|0.27794| 28081|  424|7.964|0.071| 1.46413| 0.09447|
SDSS J152603.88+601502.3|52345-0613-542 | 5.96172|0.12583| 11130|   95|8.076|0.041| 6.15053| 0.22513|
SDSS J152628.14+393519.8|54626-2936-508 | 7.65536|0.19339| 10335|   64|8.652|0.048| 7.69191| 0.37570|
SDSS J152633.02+314512.6|53118-1387-055 | 8.79895|0.11954|  8487|   56|7.935|0.076| 8.82454| 0.50183|
SDSS J152710.77+105819.0|53852-1722-392 | 1.49009|0.35396| 41629| 1190|7.722|0.133| 1.06646| 0.12516|
SDSS J152711.88+224743.8|53878-2161-518 | 8.13701|0.13689|  9511|   62|8.060|0.069| 8.18751| 0.44727|
SDSS J152714.52+431302.9|52466-1052-307 |10.59773|0.04940| 12411|  115|8.091|0.029|11.40563| 0.29374|
SDSS J152750.47+244203.4|53823-2163-263 |13.87201|0.10359|  8803|   46|8.420|0.054|13.30020| 0.64549|
SDSS J152839.44+011300.1|54561-2954-259 | 2.59913|0.08412| 59233| 1496|7.526|0.081| 1.93157| 0.15868|models with C/N/O
SDSS J152912.18+533531.8|52376-0794-563 | 6.29484|0.14773| 13339|  304|8.603|0.046| 7.09376| 0.35339|
SDSS J153035.39+023538.1|52026-0593-267 |18.56000|0.08383|  7552|   36|7.829|0.060|17.60897| 0.75863|
SDSS J153056.81+091050.6|53852-1722-187 | 1.94511|0.29367| 22181|  426|7.825|0.059| 2.37905| 0.13355|
SDSS J153103.51+505133.0|54272-2464-606 | 3.02990|0.18035| 24239|  315|7.981|0.044| 2.55912| 0.10856|
SDSS J153137.96+325724.5|53119-1388-532 | 5.07764|0.10326| 17709|  202|7.955|0.037| 5.05339| 0.16940|
SDSS J153201.16+482017.4|52738-1167-309 | 5.38427|0.09996| 15046|  305|8.027|0.049| 5.48891| 0.26470|
SDSS J153231.27+142039.3|54265-2768-412 | 9.81304|0.15652|  8937|   44|7.973|0.056| 9.06620| 0.39312|
SDSS J153251.38+242849.8|53823-2163-144 | 9.24438|0.09670|  9641|   37|7.899|0.041| 8.77354| 0.27847|
SDSS J153252.62+375358.0|52753-1294-433 | 3.62015|0.13587| 17702|  308|7.855|0.057| 3.35735| 0.17057|
SDSS J153328.16+175650.1|54563-2795-328 | 4.33676|0.18241| 16105|  269|8.017|0.049| 4.31350| 0.19744|
SDSS J153331.77+454650.8|52781-1332-164 | 7.14061|0.12660|  9625|   63|8.048|0.068| 7.50515| 0.40529|
SDSS J153332.96-020655.9|52411-0925-139 |10.76992|0.13535| 11374|   61|8.039|0.022|12.32302| 0.25363|
SDSS J153401.78+101012.3|53852-1722-537 |12.73469|0.15195|  7136|   49|7.887|0.083|12.41673| 0.74313|
SDSS J153417.50+021848.1|54561-2954-563 |29.58320|0.08492|  8226|   27|8.401|0.036|28.19463| 0.90111|
SDSS J153424.85+003756.1|51989-0363-590 |12.70990|0.24303|  8388|   33|8.018|0.044|12.23679| 0.42228|
SDSS J153437.70-004719.3|51989-0363-005 | 3.30833|0.13783| 30342|  225|7.868|0.047| 2.74481| 0.11068|
SDSS J153606.48+274133.1|54180-1848-621 | 7.68499|0.13507| 10035|   49|8.040|0.046| 7.55194| 0.27901|
SDSS J153615.85+501350.6|52401-0796-282 |14.58915|0.03476|  8786|   22|7.822|0.030|20.81687| 0.46931|
SDSS J153825.87+313557.5|53135-1389-448 | 2.82482|0.15246| 23512|  416|7.752|0.057| 2.42201| 0.13364|
SDSS J153900.94+524005.1|52378-0795-569 | 9.25333|0.08780|  9591|   40|8.021|0.043| 9.27864| 0.31887|
SDSS J153904.20+581115.9|52347-0615-598 |14.01648|0.09478|  6934|   72|7.772|0.131|12.53660| 1.14222|
SDSS J153931.54+000118.4|51663-0315-177 | 2.93676|0.18477| 26943|  360|7.873|0.055| 2.60656| 0.13364|
SDSS J153950.86+015400.2|54562-2955-469 |11.29369|0.14178|  8776|   36|7.994|0.047|11.24519| 0.41036|
SDSS J154028.82+385407.7|53171-1680-257 | 0.96500|0.12710| 78572| 5736|7.500|0.214| 0.78095| 0.17346|
SDSS J154118.57+134248.1|54567-2517-233 | 5.25421|0.18667| 13271|  240|8.107|0.052| 5.22644| 0.23837|
SDSS J154122.71+192729.4|53889-2167-408 | 3.82186|0.22563| 16489|  314|7.880|0.060| 3.35497| 0.18122|
SDSS J154130.76+032313.0|52045-0594-367 | 5.00115|0.12149| 16794|  112|7.964|0.021| 7.15271| 0.13975|
SDSS J154131.83+111825.6|54241-2516-199 | 8.98201|0.17468|  8622|   55|8.011|0.071| 8.31395| 0.45437|
SDSS J154151.71-010800.6|52413-0926-457 | 3.34433|0.16224| 25582|  387|7.967|0.056| 3.12543| 0.16443|
SDSS J154204.08+120650.4|54241-2516-443 | 1.94226|0.20568| 42788|  967|7.944|0.103| 1.66668| 0.15082|
SDSS J154244.07-000458.5|51663-0315-077 | 3.25934|0.21438| 22063|  442|7.970|0.061| 3.27538| 0.18991|
SDSS J154254.21+061228.6|53167-1821-260 | 3.40123|0.12123| 25375|  295|7.825|0.042| 3.36708| 0.13444|
SDSS J154257.67+162730.0|54563-2795-036 | 3.07735|0.17331| 12714|  294|7.807|0.088| 4.61128| 0.31562|
SDSS J154317.48+140548.2|54567-2517-490 | 2.73904|0.22751| 15429|  271|7.637|0.054| 3.04737| 0.15178|
SDSS J154318.28+492240.7|52401-0796-189 | 2.65532|0.07474| 34029|  277|7.807|0.057| 2.49750| 0.12627|
SDSS J154340.46+194754.6|53886-2168-276 | 9.33671|0.12795|  8995|   45|7.987|0.057|10.82839| 0.47486|
SDSS J154344.50+293416.5|53135-1389-051 | 3.18624|0.12320| 21466|  401|7.750|0.057| 2.86576| 0.15496|
SDSS J154344.76+220036.5|54232-2166-608 | 7.36448|0.16156|  9546|   66|8.081|0.072| 7.13805| 0.41021|
SDSS J154409.49+392002.0|53171-1680-155 | 4.81975|0.14518| 12666|  260|8.074|0.063| 5.27209| 0.27585|
SDSS J154448.26+455039.1|52782-1333-565 | 2.10107|0.09462| 50141| 1356|7.900|0.106| 2.01515| 0.19292|
SDSS J154456.80+451522.0|52782-1333-574 | 2.06110|0.05306| 75971| 2135|7.483|0.076| 2.01080| 0.17149|models with C/N/O
SDSS J154456.81+422620.7|52468-1053-535 | 3.03953|0.14041| 25946|  378|7.984|0.055| 2.53509| 0.13114|
SDSS J154511.85+561636.4|52072-0617-169 | 8.97986|0.10722|  9148|   48|7.719|0.066| 7.60869| 0.36813|
SDSS J154526.37+125955.7|54567-2517-005 | 1.51267|0.22466| 45375| 1398|7.592|0.130| 1.25921| 0.14951|
SDSS J154543.02+570101.1|52072-0617-530 | 4.02494|0.15630| 10470|   98|7.830|0.071| 4.96556| 0.27675|
SDSS J154603.82+493731.6|52401-0796-080 | 5.13056|0.09947| 10269|   83|8.131|0.067| 7.84102| 0.44066|
SDSS J154640.18+135529.2|54567-2517-599 | 1.35072|0.19719| 31049|  298|7.302|0.067| 1.23445| 0.07695|
SDSS J154647.30-005003.5|51691-0342-211 | 2.44661|0.19713| 21315|  428|7.427|0.062| 2.26079| 0.14198|
SDSS J154651.64+050939.9|54559-2950-467 | 5.23768|0.17239| 13368|  282|8.232|0.054| 5.73952| 0.28665|
SDSS J154655.34+144156.1|54567-2517-617 | 1.78802|0.28689| 32451|  338|7.824|0.076| 1.69812| 0.11046|
SDSS J154717.12+232111.1|53556-2169-479 | 6.85224|0.07201| 22058|  154|7.899|0.021| 6.46766| 0.13175|
SDSS J154728.21+132858.8|54567-2517-024 | 6.39561|0.13224| 16800|  151|7.936|0.029| 5.95418| 0.15834|
SDSS J154746.78+245055.3|53786-1850-243 | 3.67715|0.12007| 25975|  304|7.900|0.044| 3.21807| 0.13386|
SDSS J154800.99+571537.3|52072-0617-563 | 4.33403|0.12145|  9891|   57|7.728|0.059| 5.80873| 0.26388|
SDSS J154813.23+504733.8|52401-0796-532 | 4.98180|0.11111| 12737|  192|7.932|0.052| 4.95709| 0.20513|
SDSS J154832.76-001717.9|51691-0342-155 | 8.85415|0.19608|  9871|   74|8.421|0.068| 9.02238| 0.56318|
SDSS J154914.20+442149.1|52782-1333-078 | 2.56916|0.09036| 30034|  319|7.869|0.065| 2.52543| 0.14012|
SDSS J154922.17+334601.1|53227-1403-460 | 1.77005|0.14311| 37691|  662|7.848|0.086| 1.60537| 0.12261|
SDSS J154923.11+162321.2|54243-2518-571 | 3.58856|0.20083| 21685|  282|7.916|0.039| 3.63476| 0.13560|
SDSS J154934.78+053517.1|54559-2950-564 |11.26073|0.08068| 26057|  108|8.434|0.017|10.45705| 0.18104|
SDSS J154950.00+205043.4|53886-2168-548 | 2.06306|0.11009| 68785| 2375|7.450|0.109| 1.21656| 0.13814|
SDSS J154956.30+200914.3|53886-2168-077 |11.63887|0.09606|  9340|   50|7.987|0.058|10.99993| 0.49986|
SDSS J155035.21+402558.6|52516-1054-398 | 3.74728|0.04629| 58562|  863|7.588|0.052| 3.02012| 0.15898|
SDSS J155037.14+135101.1|54570-2519-471 | 1.64267|0.26089| 29048|  358|7.829|0.065| 1.87522| 0.10993|
SDSS J155114.83+322206.9|52825-1404-308 |11.72781|0.08209|  8359|   67|8.032|0.091|12.16589| 0.84717|
SDSS J155214.47+185226.9|54230-2172-228 |14.71244|0.06078|  8118|   23|7.878|0.033|18.63910| 0.46122|
SDSS J155345.59+342859.1|53141-1417-201 | 1.89762|0.18667| 28633|  401|8.021|0.071| 2.12799| 0.13619|
SDSS J155359.87+082131.4|53137-1726-052 | 9.12513|0.09795| 16832|  166|8.299|0.028| 8.78565| 0.25173|
SDSS J155412.24+140804.8|54570-2519-620 |12.10451|0.12059|  8504|   37|7.959|0.050|12.14706| 0.46174|
SDSS J155426.81+353827.5|53141-1417-489 | 3.08833|0.17448| 16627|  318|7.968|0.059| 3.20769| 0.17314|
SDSS J155438.35+241032.6|53524-1851-356 | 8.88897|0.10297| 11425|  140|8.410|0.049| 9.40672| 0.47077|
SDSS J155545.28+343803.9|53141-1417-134 | 4.66459|0.06765| 21543|  199|7.837|0.028| 4.69365| 0.12572|
SDSS J155600.38+104124.5|54572-2523-271 | 5.38986|0.21376| 11097|  127|8.045|0.056| 5.79930| 0.28324|
SDSS J155605.26+320507.0|52825-1404-169 | 8.07172|0.05156| 32412|  131|8.260|0.029| 6.91972| 0.17817|
SDSS J155745.40+554609.8|52056-0619-598 | 1.45419|0.11047| 60021| 2682|7.681|0.144| 1.35245| 0.18894|models with C/N/O
SDSS J155824.65+200215.1|53874-2173-204 | 7.21238|0.18628|  9798|   67|7.928|0.072| 6.28495| 0.34927|
SDSS J155852.79+421052.0|52764-1334-041 | 7.44100|0.07812| 13376|  212|8.180|0.042| 8.52755| 0.32794|
SDSS J155913.79+382133.6|52761-1055-347 | 7.15323|0.07972| 13854|  307|7.946|0.031| 6.77368| 0.25547|
SDSS J155920.38+264454.1|54564-2474-630 | 3.64507|0.20410| 14484|  347|8.085|0.040| 3.59239| 0.16587|
SDSS J155937.38+252909.0|53533-1656-348 |18.53115|0.05501|  8150|   26|7.933|0.038|18.51217| 0.53068|
SDSS J155955.09+165625.3|53556-2199-248 | 6.94963|0.17668|  9512|   58|8.110|0.063| 7.21447| 0.36789|
SDSS J155955.28+263519.2|54544-2459-022 |13.16347|0.04921| 12008|   63|8.157|0.019|13.43442| 0.23076|
SDSS J155955.80+274739.2|52822-1392-407 | 4.49516|0.12600| 14699|  368|7.962|0.058| 4.84712| 0.27898|
SDSS J160022.51+262919.8|53523-1655-504 | 5.87596|0.13500|  9516|   53|8.103|0.058| 8.02955| 0.37676|
SDSS J160112.70+531659.9|52055-0621-253 |26.53598|0.04436|  6795|   41|8.063|0.075|27.02941| 1.52907|
SDSS J160135.34+361439.8|53173-1682-475 | 3.49515|0.10674| 20420|  292|7.860|0.043| 3.26906| 0.13106|
SDSS J160142.31+124449.3|54569-2525-356 | 4.42228|0.09000| 30313|  139|7.811|0.029| 3.76098| 0.09463|
SDSS J160151.61+195247.0|53874-2173-009 | 2.08494|0.17522| 35913|  538|7.836|0.087| 1.64762| 0.12248|
SDSS J160153.24+273547.1|52817-1391-634 |14.80916|0.10472|  6997|   84|7.957|0.147|14.55376| 1.50820|
SDSS J160215.04+491314.0|52054-0622-321 | 3.16246|0.08405| 25866|  306|7.886|0.044| 3.22415| 0.13432|
SDSS J160216.98+163023.5|54910-3289-287 |23.17209|0.08460|  5831|   99|8.141|0.241|29.67533| 5.05649|
SDSS J160235.34+351806.0|53173-1682-247 | 4.01593|0.10617| 18620|  270|7.874|0.046| 3.70161| 0.15693|
SDSS J160246.46+303914.5|52826-1405-283 | 2.86350|0.06522| 59403| 1583|7.196|0.089| 1.70221| 0.15429|
SDSS J160252.52+051715.2|54327-2186-237 | 2.29912|0.49711| 17034|  377|7.969|0.071| 2.37481| 0.14882|
SDSS J160312.62+474738.1|52354-0813-454 | 3.47488|0.09427| 19876|  271|7.562|0.044| 3.25432| 0.13830|
SDSS J160353.89+080837.6|53858-1729-406 |14.29910|0.13490|  7298|   44|7.923|0.074|14.22293| 0.77055|
SDSS J160401.49+463249.5|52354-0813-167 | 4.91488|0.14036| 13413|  291|8.157|0.057| 5.02873| 0.26264|
SDSS J160417.20+454715.3|52354-0813-201 | 1.74866|0.14488| 31131|  313|7.835|0.069| 1.95289| 0.11465|
SDSS J160428.98+062028.3|54327-2186-401 | 4.70853|0.30358| 20671|  287|8.683|0.042| 4.44904| 0.20576|
SDSS J160429.59+114807.4|54569-2525-250 | 5.30844|0.13832| 15409|  188|7.934|0.035| 5.18542| 0.16942|
SDSS J160442.26+032827.1|54624-2189-308 | 3.40957|0.20206| 20664|  327|8.024|0.048| 3.12592| 0.14106|
SDSS J160443.40+080654.6|53228-1728-059 | 5.87178|0.15432| 16492|  213|8.019|0.039| 5.58903| 0.20385|
SDSS J160512.00+042016.1|54327-2186-207 | 3.60171|0.38919| 14377|  644|8.264|0.060| 3.33722| 0.25389|
SDSS J160530.50+322521.4|53144-1419-309 | 1.83791|0.16356| 32417|  420|7.865|0.094| 1.89295| 0.15077|
SDSS J160530.82+374428.4|52761-1055-204 | 9.80441|0.08954|  9192|   55|8.035|0.066| 9.56501| 0.49500|
SDSS J160534.16+500650.4|52375-0620-075 | 2.77112|0.10737| 26017|  405|7.942|0.059| 2.66985| 0.14767|
SDSS J160550.54+060738.1|54612-2175-505 | 2.52311|0.11933| 53711|  817|7.637|0.056| 2.06196| 0.11410|
SDSS J160554.53-002811.2|51693-0344-111 |14.44677|0.09535|  9336|   31|7.986|0.036|14.72069| 0.41970|
SDSS J160614.05+204253.8|53793-2205-228 | 3.61880|0.16726| 27329|  275|7.839|0.043| 2.72487| 0.10952|
SDSS J160625.39+515241.8|54270-2187-229 | 6.22721|0.22033|  8187|   66|7.859|0.097| 5.68733| 0.39977|
SDSS J160631.60+250651.1|53533-1656-560 | 3.76311|0.09707| 26412|  244|7.976|0.036| 3.51538| 0.11987|
SDSS J160635.95+202127.4|53793-2205-256 | 4.40867|0.19741| 13493|  341|8.086|0.062| 4.29344| 0.25033|
SDSS J160644.13+064806.6|54327-2186-532 | 2.02083|0.41327| 21876|  436|7.767|0.061| 1.68787| 0.09796|
SDSS J160647.63+050605.0|54327-2186-148 | 2.62936|0.21453| 21234|  299|7.879|0.042| 2.56144| 0.10207|
SDSS J160710.27+511829.2|54270-2187-247 | 2.63178|0.13685| 25880|  296|7.944|0.043| 2.39602| 0.09734|
SDSS J160715.81+134312.3|54569-2527-360 |12.89502|0.11692|  8778|   49|8.495|0.057|13.53936| 0.71051|
SDSS J160723.26+300837.6|52826-1405-087 | 2.89931|0.13223| 26068|  500|7.609|0.072| 2.35224| 0.16429|
SDSS J160740.18+100912.1|54582-2526-495 | 5.12611|0.22413| 10415|   84|8.175|0.061| 5.86758| 0.31177|
SDSS J160802.05+234331.2|53533-1656-043 | 7.23984|0.13588|  9330|   68|8.004|0.080| 7.36728| 0.45732|
SDSS J160813.27+203851.2|53793-2205-176 | 3.09715|0.21123| 16265|  303|7.578|0.064| 2.48114| 0.14517|
SDSS J160822.98+191728.1|54584-2967-555 | 8.16208|0.16734|  9271|   57|8.124|0.064| 7.79660| 0.40699|
SDSS J160839.07+074542.5|53498-1730-199 | 5.56844|0.08925| 23921|  208|8.478|0.029| 7.48577| 0.23107|
SDSS J160839.53+172337.0|53875-2200-497 |14.18370|0.16032|  8023|   54|8.316|0.074|12.07769| 0.74849|
SDSS J160840.92+425652.5|52756-1170-148 |12.41522|0.08669|  8583|   40|7.899|0.055|11.90000| 0.48948|
SDSS J160904.62+035000.2|54624-2189-177 | 1.87572|0.17275| 42222|  758|7.679|0.082| 1.39624| 0.10434|
SDSS J160916.74-000701.0|51690-0345-198 | 4.46660|0.19293|  9740|   63|7.846|0.070| 6.48010| 0.34424|
SDSS J160928.64+121824.3|54569-2525-580 | 4.18356|0.27443| 11945|  189|8.125|0.058| 4.55652| 0.23302|
SDSS J160949.60+161919.0|53875-2200-006 |15.41969|0.12158|  7167|   59|7.888|0.101|14.25536| 1.02867|
SDSS J161005.17+030256.1|54624-2189-129 | 4.43680|0.23876| 13127|  238|8.051|0.056| 4.30063| 0.20463|
SDSS J161011.70+124221.7|54569-2525-605 | 4.09662|0.20345| 15107|  323|7.998|0.054| 3.67457| 0.19142|
SDSS J161018.32+054237.6|54327-2186-636 | 3.41426|0.29583| 15385|  259|8.008|0.046| 3.00490| 0.13138|
SDSS J161046.82+055038.1|54327-2186-635 | 6.53969|0.16972| 10597|   48|7.981|0.030| 6.65655| 0.16806|
SDSS J161110.77+281004.3|53495-1577-478 | 4.25272|0.08732| 18590|  179|7.797|0.031| 4.38849| 0.12591|
SDSS J161125.83+172020.5|54557-2177-333 | 7.05765|0.09466| 13386|  100|8.000|0.019| 7.48328| 0.13105|
SDSS J161143.44+051430.9|54624-2189-566 | 1.82171|0.46416| 20501|  406|7.965|0.060| 2.12887| 0.11838|
SDSS J161149.06+041937.9|54629-2178-549 | 8.57340|0.06229| 30426|   70|7.867|0.015| 8.26556| 0.10730|
SDSS J161218.08+083028.2|53498-1730-573 | 7.66216|0.18293| 11802|  169|8.281|0.048| 7.44827| 0.36119|
SDSS J161218.72+122242.0|54569-2527-220 | 2.89720|0.14897| 26609|  333|7.958|0.050| 2.78070| 0.13023|
SDSS J161219.18+374307.4|52764-1056-405 | 6.71503|0.10486|  8152|   62|7.840|0.092| 8.65019| 0.57522|
SDSS J161222.24+163402.9|54595-2188-193 | 3.77403|0.20690| 16525|  197|8.033|0.036| 3.76999| 0.12752|
SDSS J161239.12+091548.9|54582-2526-020 | 2.95955|0.15993| 24636|  315|7.881|0.044| 2.93253| 0.12438|
SDSS J161257.84+524145.7|54270-2187-520 | 7.80339|0.18072|  7737|   60|7.987|0.093| 7.64305| 0.52643|
SDSS J161302.25+163154.4|54557-2177-197 |12.58636|0.04951| 14953|   70|7.979|0.012|13.08051| 0.15532|
SDSS J161331.30+505408.1|52051-0623-113 | 9.77132|0.09373|  9180|   47|8.018|0.056| 9.58092| 0.42137|
SDSS J161333.44+103605.4|54582-2526-604 | 3.00335|0.16817| 14785|  218|7.592|0.045| 3.42772| 0.14410|
SDSS J161405.83+070158.5|53884-1731-463 | 2.33927|0.19441| 21423|  401|7.752|0.057| 2.48130| 0.13411|
SDSS J161426.14+434034.3|52443-0814-206 | 7.90347|0.12861|  9030|   62|7.844|0.081| 6.70303| 0.40007|
SDSS J161500.81+034457.9|54624-2189-040 | 3.65712|0.19866| 16523|  222|7.993|0.041| 3.77272| 0.14350|
SDSS J161528.31+211407.4|53566-1853-224 | 6.32495|0.12984| 13785|  403|8.037|0.047| 5.60963| 0.29735|
SDSS J161613.10+252012.7|53493-1575-177 | 1.50880|0.13480| 81018| 5027|7.507|0.178| 0.88016| 0.16706|
SDSS J161616.83+631000.7|54205-2560-342 |12.27406|0.13081|  7561|   64|8.397|0.094|12.19561| 0.96733|
SDSS J161631.51+254129.5|53493-1575-429 | 4.42711|0.10372| 23566|  251|8.108|0.035| 4.01082| 0.13757|
SDSS J161635.30+344837.5|53436-1683-592 | 3.47956|0.17389| 18332|  365|8.126|0.063| 3.12095| 0.18389|
SDSS J161646.81+460433.3|52443-0814-615 | 8.27913|0.07297| 10117|   40|8.333|0.034|12.62078| 0.38714|
SDSS J161652.30+133420.7|54569-2527-637 | 7.18069|0.05099| 23418|   94|7.300|0.013| 6.94145| 0.09771|
SDSS J161708.73+155438.7|54557-2177-059 |12.01526|0.05531| 18613|   61|7.917|0.010|11.39899| 0.10817|
SDSS J161715.94+475941.4|52377-0624-387 | 6.10509|0.09956| 16854|  131|8.034|0.024| 5.45023| 0.12380|
SDSS J161717.05+162022.4|54557-2177-107 | 7.92263|0.09666| 14927|  122|8.090|0.018| 7.40402| 0.14091|
SDSS J161722.83+252756.7|53493-1575-440 | 2.64073|0.18700| 26516|  365|7.869|0.055| 2.25985| 0.11607|
SDSS J161808.68+125848.4|53881-2530-348 | 8.59385|0.18278|  8799|   69|8.068|0.085| 8.47257| 0.56554|
SDSS J161809.53+112257.3|54571-2528-599 | 0.66714|0.26774| 64950| 3185|7.460|0.161| 0.85603| 0.13664|
SDSS J161834.21+521810.8|54270-2187-040 | 7.71960|0.09622| 14713|  359|8.396|0.030| 6.87549| 0.28370|
SDSS J161835.61+240157.1|53520-1657-604 | 3.05253|0.17889| 20446|  372|8.065|0.055| 3.05629| 0.15789|
SDSS J161839.11+180748.2|54585-2968-027 | 4.34127|0.15000| 17042|  345|8.078|0.062| 4.19435| 0.23749|
SDSS J161905.60+083333.4|54585-2529-106 | 2.66328|0.15011| 22536|  386|7.476|0.053| 2.40239| 0.13044|
SDSS J161918.81+384526.9|52759-1336-005 | 4.39269|0.10537| 18668|  356|7.819|0.061| 3.86960| 0.21625|
SDSS J161923.67+272758.0|53496-1576-530 | 7.67720|0.12654|  9476|   61|8.034|0.069| 7.40788| 0.40250|
SDSS J161940.02+222958.3|53240-1658-352 | 2.40268|0.08569| 36936|  270|7.217|0.038| 2.14175| 0.07891|
SDSS J161940.12+101213.7|54572-2531-297 | 4.12076|0.14413| 18140|  261|7.905|0.047| 3.83549| 0.16314|
SDSS J162005.04+114943.4|53881-2530-253 | 2.75318|0.09891| 34369|  273|7.720|0.054| 2.43608| 0.11917|
SDSS J162009.51+125647.0|53881-2530-426 |13.11728|0.14716|  7803|   72|8.454|0.099|13.57866| 1.16890|
SDSS J162019.38+620029.9|54205-2560-283 | 4.47522|0.13152| 12912|  187|8.027|0.046| 4.61829| 0.17692|
SDSS J162024.41-000545.9|52000-0364-312 | 2.88064|0.12310| 20914|  239|7.229|0.036| 2.61118| 0.09859|
SDSS J162059.08+234657.2|53520-1657-626 | 2.86535|0.18055| 18312|  324|7.488|0.059| 2.59778| 0.14769|
SDSS J162106.46+434126.9|52374-0815-470 | 3.63104|0.10809| 27477|  269|8.043|0.043| 3.30522| 0.13262|
SDSS J162131.90+635118.4|54205-2560-332 | 1.14216|0.16927| 38900|  722|7.817|0.085| 1.28299| 0.09929|
SDSS J162203.04+335822.9|52522-1057-248 | 7.02784|0.09632| 11489|  117|8.152|0.039| 7.82561| 0.28637|
SDSS J162324.90-011123.8|52000-0364-258 | 3.77977|0.19684| 20155|  304|7.943|0.046| 3.43903| 0.14625|
SDSS J162335.47+201432.1|53566-1854-422 | 6.36734|0.10250| 20270|  164|7.884|0.025| 5.49626| 0.12782|
SDSS J162405.20+510716.2|54526-2884-609 | 4.25069|0.10353| 16265|  191|7.910|0.036| 4.01607| 0.13315|
SDSS J162409.39+200053.0|53566-1854-238 | 4.80660|0.16317| 17337|  223|7.929|0.042| 4.52443| 0.16972|
SDSS J162420.70+474654.6|52377-0624-596 | 1.08144|0.17086| 37526|  677|7.750|0.090| 1.27053| 0.10209|
SDSS J162436.83+321252.5|53239-1684-123 |10.23804|0.06366| 11157|   63|7.998|0.026|10.75135| 0.24889|
SDSS J162514.88+302610.8|53149-1421-419 | 1.57603|0.10838| 71638| 3865|7.577|0.170| 1.11203| 0.19117|
SDSS J162540.54+231720.4|53177-1572-267 | 1.74361|0.16871| 43065| 1214|7.618|0.126| 1.28444| 0.14775|
SDSS J162614.01+473840.9|52377-0624-634 |13.00052|0.06214|  9191|   24|8.021|0.029|16.58030| 0.38257|
SDSS J162630.86-003315.1|52000-0364-143 | 5.68890|0.12556| 25596|  184|8.159|0.027| 4.88334| 0.12781|
