Name                    |MPF            |     plx|  e_plx|  Teff|e_Teff| logg|e_logg|   plxsp| e_plxsp|Comment
SDSS J091533.61+105954.5|55926-5306-0516| 4.04204|0.27801| 15151|  210|8.013|0.035| 3.98330| 0.13640|
SDSS J091539.67+143854.8|55984-5305-0410| 1.07296|0.21162| 36959|  398|7.196|0.056| 1.04033| 0.05617|
SDSS J091544.36+443940.3|56369-4687-0766| 2.74583|0.23367| 20133|  261|7.775|0.040| 2.50243| 0.09273|
SDSS J091549.91+635454.8|56693-5718-0272| 2.39114|0.22876| 21872|  341|7.821|0.047| 2.15430| 0.09686|
SDSS J091558.18+201606.1|56017-5768-0750| 7.33813|0.14622| 24815|  101|8.335|0.015| 6.56176| 0.10042|
SDSS J091601.87+200757.9|56017-5768-0752| 2.02029|0.13681| 31987|  107|7.251|0.025| 1.92888| 0.04567|
SDSS J091609.17+543734.3|56625-5725-0422| 3.53561|0.09315| 30369|  149|7.859|0.031| 3.13174| 0.08393|
SDSS J091616.65+155727.5|55984-5305-0680| 3.24903|0.19850| 23435|  220|7.826|0.030| 2.77847| 0.08116|
SDSS J091618.47+243917.4|56280-5777-0298| 5.07679|0.19881| 16833|  112|7.926|0.021| 4.81338| 0.09361|
SDSS J091619.19+551212.5|56625-5725-0438| 2.99452|0.24888| 18941|  253|7.875|0.043| 2.60179| 0.10353|
SDSS J091645.53+491214.8|56575-5733-0804| 3.61223|0.28823| 20351|  380|8.336|0.057| 2.99226| 0.16801|
SDSS J091716.87+011218.7|55544-3822-0212| 2.86712|0.44031| 18713|  308|7.973|0.052| 1.97413| 0.09509|
SDSS J091718.66+332116.7|56334-5811-0063| 2.63136|0.48971| 17444|  412|8.019|0.075| 2.44547| 0.16440|
SDSS J091719.13+195438.6|56017-5768-0802| 3.90115|0.14679| 33210|  108|7.800|0.024| 3.57869| 0.07572|
SDSS J091725.50+483354.9|56575-5733-0194| 0.97165|0.30658| 32753|  317|7.715|0.070| 1.18939| 0.07277|
SDSS J091729.69+214333.5|56011-5771-0654| 1.76352|0.44197| 19748|  280|7.897|0.044| 2.28482| 0.09522|
SDSS J091729.85+122727.9|55980-5303-0108| 3.91887|0.16116| 23327|  234|8.035|0.032| 3.61230| 0.11297|
SDSS J091730.75+182309.7|56017-5768-0216| 1.32927|0.26161| 68090| 2018|7.502|0.095| 0.82633| 0.08168|
SDSS J091750.27+501804.1|56607-5730-0376| 2.96544|0.24396| 20436|  304|7.996|0.045| 2.78268| 0.11716|
SDSS J091757.25+093455.3|55925-5304-0752| 1.69860|0.32357| 32341|  272|7.983|0.061| 1.64380| 0.08542|
SDSS J091800.75-005050.0|55213-3766-0794| 2.44378|0.13978| 32591|  118|7.835|0.026| 2.49104| 0.05666|
SDSS J091825.03+064820.7|55923-4870-0586| 1.91758|0.34232| 24961|  480|7.863|0.068| 1.58747| 0.10133|
SDSS J091841.82+061702.2|55923-4870-0430| 3.71510|0.09677| 43291|  306|7.543|0.031| 3.52551| 0.10518|
SDSS J091842.61+591804.2|57374-8198-0770| 0.95650|0.17664| 48119| 1406|7.512|0.124| 1.01022| 0.11750|models with C/N/O
SDSS J091844.50+120948.0|55980-5303-0056| 2.46501|0.32707| 18328|  232|7.345|0.043| 2.26025| 0.09722|
SDSS J091845.55+612215.0|56686-5713-0018| 2.10162|0.19923| 30163|  227|7.849|0.047| 2.08012| 0.08399|
SDSS J091855.54+025523.4|55544-3822-0904| 3.47029|0.13847| 28733|  144|7.872|0.025| 3.10323| 0.07161|
SDSS J091901.07+470609.7|56363-5813-0734| 3.09707|0.20885| 19092|  212|7.735|0.035| 2.87217| 0.09511|
SDSS J091904.35+535759.4|56598-5729-0942| 3.36174|0.16032| 19076|  252|7.919|0.042| 3.21530| 0.12594|
SDSS J091918.38+581446.8|56602-5712-0202| 1.17163|0.25309| 39846| 1038|7.707|0.125| 1.00486| 0.11017|
SDSS J091926.99+180950.3|56017-5768-0092| 1.41423|0.41380| 30742|  260|7.914|0.056| 1.52562| 0.07273|
SDSS J091929.47+411803.0|55947-4641-0880| 1.09053|0.26413| 40517|  792|7.926|0.092| 1.43802| 0.11446|
SDSS J091932.44+074536.6|55923-4870-0620| 1.57734|0.44782| 27717|  470|7.931|0.076| 1.59009| 0.11029|
SDSS J091937.30+490803.1|56575-5733-0924| 9.23514|0.27101|  9327|   56|8.518|0.056| 8.74273| 0.46420|
SDSS J091942.34+021521.8|55544-3822-0984| 2.22129|0.34581| 19474|  333|8.027|0.054| 2.28305| 0.11652|
SDSS J091944.25+421132.9|55944-4639-0384| 1.26983|0.31646| 66725| 4028|7.332|0.181| 0.55209| 0.10187|models with C/N/O
SDSS J091958.56+204020.5|56011-5771-0260| 5.26871|0.16603| 17477|  119|7.848|0.022| 5.07268| 0.10086|
SDSS J092002.69+652159.5|56693-5718-0828|10.02649|0.06618| 23358|  104|8.443|0.015| 9.25478| 0.14638|
SDSS J092023.70+482040.1|56575-5733-0070| 2.90904|0.21673| 26753|  294|8.133|0.046| 2.61318| 0.11344|
SDSS J092029.93+641216.9|56693-5718-0860| 1.64013|0.25179| 28915|  385|7.781|0.069| 1.34277| 0.08399|
SDSS J092036.63+514743.2|56607-5730-0712| 2.47746|0.27003| 22617|  328|7.992|0.045| 2.32806| 0.10092|
SDSS J092104.12+100517.4|55926-5306-0258| 2.51612|0.33728| 16205|  300|7.995|0.055| 2.51885| 0.12841|
SDSS J092121.75+431457.1|57064-8283-0060| 2.65126|0.29255| 16440|  289|7.978|0.053| 2.53538| 0.12396|
SDSS J092133.42+500015.6|56684-7306-0674| 1.88176|0.25277| 29078|  240|7.795|0.044| 1.63418| 0.06546|
SDSS J092208.26+501233.7|57046-7296-0097| 3.74395|0.23558| 14310|  484|8.100|0.048| 3.83563| 0.22568|
SDSS J092209.88+223353.9|56011-5771-0866| 2.95870|0.39240| 18986|  307|7.960|0.051| 2.41196| 0.11455|
SDSS J092228.57+121125.8|55926-5306-0826| 2.81130|0.34312| 15073|  336|8.010|0.056| 2.94413| 0.15929|
SDSS J092250.54+604759.4|56722-7446-0340| 3.50345|0.27500| 19737|  240|8.055|0.038| 3.04514| 0.11162|
SDSS J092300.91+481909.7|56575-5733-0018|13.46532|0.21845|  7219|   69|8.283|0.109|11.80576| 1.03427|
SDSS J092311.25+460320.9|56363-5813-0174| 2.68947|0.36779| 27376|  295|7.931|0.047| 1.94928| 0.08490|
SDSS J092326.77+482239.2|56363-5731-0454| 2.17609|0.27931| 22151|  395|7.968|0.055| 2.26527| 0.11851|
SDSS J092332.77+154404.1|55983-5310-0560| 5.29674|0.39272| 43658| 1066|8.675|0.108| 2.60965| 0.27494|
SDSS J092336.20+371755.4|55926-4642-0214| 9.71023|0.09179| 19187|  120|8.423|0.020| 9.19688| 0.19146|
SDSS J092343.24+584436.9|57391-8195-0614| 3.44564|0.26628| 11324|  131|7.989|0.050| 3.87125| 0.17285|
SDSS J092345.59+302804.8|56272-5803-0596| 3.33974|0.10516| 19416|  116|6.787|0.019| 3.97012| 0.08231|
SDSS J092357.21+360837.3|55592-4576-0474| 6.03593|0.11135| 25585|  114|7.625|0.016| 5.52131| 0.08764|
SDSS J092359.27+452525.5|56685-7315-0298| 4.69946|0.20748| 12836|  191|8.033|0.047| 4.64377| 0.18074|
SDSS J092404.80+593128.9|56602-5712-0116| 3.52300|0.17879| 23989|  258|7.881|0.036| 3.18321| 0.11059|
SDSS J092405.74+304900.1|56325-5808-0142| 1.84098|0.34947| 35412|  321|7.800|0.056| 1.52809| 0.07335|
SDSS J092417.96+142238.0|55984-5305-0002| 2.45720|0.45659| 24140|  470|8.164|0.066| 2.06960| 0.13258|
SDSS J092424.43+441406.5|56354-4696-0436| 4.75506|0.19220| 15210|  182|8.037|0.030| 4.49574| 0.13341|
SDSS J092425.34+502436.7|56363-5731-0582| 3.69149|0.25447|  9746|   68|7.965|0.073| 5.07658| 0.28796|
SDSS J092429.74+602236.6|56602-5712-0908| 3.84967|0.23289| 25479|  386|8.515|0.058| 3.35092| 0.19905|
SDSS J092435.25+250759.9|56269-5792-0382| 2.61266|0.51480| 16844|  276|8.025|0.051| 2.55100| 0.11933|
SDSS J092435.60+584232.2|56602-5712-0085| 2.21196|0.27237| 23241|  379|7.962|0.052| 2.26897| 0.11332|
SDSS J092441.31+511557.7|56607-5730-0900| 2.08392|0.30501| 22137|  459|7.761|0.063| 1.68482| 0.10166|
SDSS J092451.55+385327.1|57445-8832-0467| 7.83319|0.23125|  8377|   48|7.854|0.068| 7.16452| 0.36074|
SDSS J092451.91+463341.4|56685-7315-0778| 5.18341|0.19062| 17840|  227|8.484|0.038| 5.35719| 0.21259|
SDSS J092454.54+543421.9|56625-5725-0140| 2.32311|0.12814| 30744|  173|7.358|0.038| 1.94365| 0.06923|
SDSS J092455.11+223246.2|56002-5774-0255| 3.64786|0.23282| 17501|  180|7.921|0.033| 3.54741| 0.10580|
SDSS J092511.08+164119.7|55998-5307-0066| 4.51172|0.26311| 15591|  185|8.139|0.030| 4.41849| 0.13398|
SDSS J092518.35+180534.1|56245-5767-0326| 7.97671|0.12489| 25499|   90|8.190|0.013| 7.07737| 0.09069|
SDSS J092526.54+535312.2|56626-5726-0682| 3.11269|0.18522| 19800|  249|8.007|0.039| 3.07118| 0.11424|
SDSS J092553.76+540748.3|56626-5726-0678| 3.80452|0.23139| 20032|  354|8.338|0.055| 3.32314| 0.17872|
SDSS J092604.15+474521.0|56363-5731-0366| 1.25472|0.34962| 39980|  952|7.758|0.114| 1.01668| 0.10090|
SDSS J092646.29+122135.6|55976-5308-0152| 3.69764|0.21946| 22221|  221|8.092|0.031| 3.80230| 0.11487|
SDSS J092709.57+232756.7|56002-5774-0158| 1.53849|0.45422| 24749|  382|7.982|0.054| 1.84765| 0.09510|
SDSS J092713.46+475659.2|56363-5731-0290| 7.91830|0.13372| 14648|  318|8.389|0.028| 7.52724| 0.28392|
SDSS J092723.96+002847.6|55534-3823-0940|10.38714|0.30720|  7796|   50|8.386|0.070| 9.61573| 0.58060|
SDSS J092734.28+094711.1|55929-5309-0832|11.53943|0.14094| 10230|   37|8.550|0.029|11.06024| 0.31716|
SDSS J092738.01+351126.5|55592-4576-0338| 3.14951|0.32266| 18041|  202|7.899|0.036| 3.11635| 0.10225|
SDSS J092801.07+133219.2|55973-5313-0510| 3.76033|0.20939| 25232|  218|8.108|0.031| 3.30198| 0.09898|
SDSS J092811.45-004156.6|55243-3781-0912| 3.33559|0.28403| 26482|  254|8.320|0.040| 3.08413| 0.12049|
SDSS J092834.59-005121.6|55243-3781-0950| 9.20933|0.27877|  7404|   48|7.931|0.079| 8.33877| 0.48469|
SDSS J092857.69-022124.3|55243-3781-0098| 1.63233|0.43793| 18286|  303|7.484|0.055| 1.36780| 0.07272|
SDSS J092904.84-021301.1|55214-3767-0488| 6.08082|0.12657| 16393|  119|7.916|0.022| 5.75180| 0.11806|
SDSS J092905.45+061118.7|55928-4871-0346| 2.15962|0.17332| 39417|  507|7.745|0.058| 1.60163| 0.08684|
SDSS J092927.24+124500.7|55973-5313-0574| 4.73699|0.22632| 20321|  139|8.205|0.021| 4.77106| 0.09774|
SDSS J092933.06+411057.7|55927-4640-0766| 1.14487|0.34011| 66728| 4339|7.596|0.214| 0.60916| 0.12577|
SDSS J092953.87+052749.4|55928-4871-0325| 1.73399|0.34059| 25510|  415|7.898|0.059| 1.84743| 0.10263|
SDSS J093006.80+522803.1|56626-5726-0172| 3.49978|0.08775| 34661|  270|7.619|0.051| 3.10200| 0.14702|
SDSS J093018.64-001013.4|55533-3825-0384| 2.70099|0.33937| 22107|  311|7.913|0.043| 2.15518| 0.08864|
SDSS J093019.43+391627.2|55927-4640-0203| 4.64304|0.14176| 24959|  175|8.123|0.025| 4.41662| 0.10750|
SDSS J093034.08+194713.3|56245-5767-0969| 2.50571|0.34885| 22367|  271|7.827|0.037| 2.40474| 0.08590|
SDSS J093035.92-023432.3|55214-3767-0450| 1.41484|0.29943| 28880|  253|7.649|0.045| 1.42694| 0.05999|
SDSS J093038.49+135342.4|55973-5313-0596| 4.28805|0.21414| 18499|  146|7.968|0.025| 4.07258| 0.09506|
SDSS J093042.38+070453.7|55928-4871-0724| 1.93519|0.36086| 25316|  433|7.710|0.061| 1.43125| 0.08364|
SDSS J093045.08-010326.6|55214-3767-0554| 2.12898|0.40279| 19111|  340|8.052|0.056| 2.32228| 0.12248|
SDSS J093047.08+160012.5|55983-5310-0920| 3.46407|0.13255| 34019|  135|7.886|0.028| 3.39491| 0.08449|
SDSS J093048.90+485311.7|56363-5731-0158| 4.96205|0.12755| 18699|  167|8.008|0.028| 4.51780| 0.11935|
SDSS J093058.89+074454.4|55928-4871-0752| 3.12939|0.15688| 32344|  158|7.965|0.036| 3.05908| 0.09458|
SDSS J093113.64-012239.0|55214-3767-0568| 1.18141|0.37618| 31245|  332|7.958|0.074| 1.25663| 0.07835|
SDSS J093132.66+115454.3|55973-5313-0334| 3.06705|0.22637| 24128|  191|7.956|0.027| 3.02734| 0.07907|
SDSS J093139.86+090407.6|55929-5309-1000| 2.08143|0.48013| 16839|  315|7.927|0.060| 2.46973| 0.13230|
SDSS J093140.82+305111.2|56329-5807-0237| 3.01731|0.40926| 22134|  288|8.037|0.040| 3.05109| 0.11780|
SDSS J093229.80+082637.2|55952-5314-0464| 8.06478|0.11051| 14976|  105|8.011|0.017| 8.13516| 0.13853|
SDSS J093248.10+270223.4|56274-5796-0302| 4.92271|0.18011| 15722|  128|7.981|0.023| 4.97175| 0.10906|
SDSS J093311.28+205250.6|56014-5770-0182| 3.55913|0.20329| 21063|  277|7.854|0.040| 3.34577| 0.12604|
SDSS J093329.15+000519.4|55533-3825-0200| 2.80676|0.26681| 22668|  247|8.347|0.034| 3.34928| 0.11703|
SDSS J093402.79+225937.4|56246-5789-0302| 6.76293|0.16148| 15056|  134|7.999|0.022| 6.30116| 0.13690|
SDSS J093410.46+222812.6|56014-5770-0872| 2.51615|0.52981| 22836|  358|7.793|0.049| 2.00465| 0.09471|
SDSS J093431.79+174459.6|56001-5312-0916| 2.95607|0.18993| 29170|  172|7.869|0.032| 2.98486| 0.08672|
SDSS J093448.93+210404.4|56014-5770-0065| 2.59370|0.26613| 20122|  276|7.969|0.042| 2.64034| 0.10274|
SDSS J093451.65+171813.6|56000-5317-0506| 7.73298|0.17718| 16107|  106|8.083|0.019| 7.63034| 0.14001|
SDSS J093457.31+485739.4|55998-5740-0480| 2.64709|0.29410| 17186|  376|7.917|0.071| 2.45582| 0.15330|
SDSS J093506.70-022747.0|55214-3767-0260| 2.35095|0.27140| 23860|  273|7.983|0.038| 2.29697| 0.08438|
SDSS J093515.95+562042.1|56658-5710-0628| 1.74698|0.11706| 38371|  390|7.822|0.048| 1.92602| 0.08453|
SDSS J093544.55+525740.9|56364-5724-0498| 1.59649|0.24803| 33837|  389|7.967|0.082| 1.55901| 0.11019|
SDSS J093606.24+011152.3|55660-4742-0082| 2.56467|0.38342| 21415|  462|7.866|0.065| 2.15473| 0.13159|
SDSS J093607.95+001435.9|55533-3825-0980| 5.30931|0.09237| 32971|  125|8.259|0.027| 4.96354| 0.11970|
SDSS J093608.89+382200.5|55621-4574-0218| 1.58356|0.17935| 37330|  375|7.708|0.051| 1.72113| 0.07961|
SDSS J093634.25+343902.1|56336-5805-0800| 3.43875|0.34759| 15392|  191|7.990|0.034| 3.80088| 0.12329|
SDSS J093637.01+041102.2|55662-4797-0272| 1.85819|0.32993| 27166|  268|7.861|0.042| 1.87538| 0.07348|
SDSS J093638.98-022311.0|55214-3767-0144| 6.16747|0.17257| 15833|   94|7.953|0.017| 6.10307| 0.09872|
SDSS J093708.56+333404.3|56336-5805-0190| 3.13353|0.15423| 24793|  140|7.239|0.019| 3.63783| 0.07611|
SDSS J093744.27+011634.0|55563-3826-0516| 3.01265|0.28149| 18521|  235|8.079|0.040| 3.00308| 0.11333|
SDSS J093754.52+494149.6|55998-5740-0637| 6.73035|0.08171| 18855|  104|8.057|0.018| 6.52638| 0.11139|
SDSS J093758.72+343837.3|56336-5805-0840| 3.22690|0.37753| 19236|  230|8.324|0.038| 3.61266| 0.13791|
SDSS J093809.16+143047.9|55978-5315-0330| 4.53978|0.37655| 16582|  191|8.125|0.034| 4.38482| 0.14388|
SDSS J093816.73+095124.8|55952-5314-0863| 2.73824|0.30828| 17264|  228|7.843|0.043| 3.08615| 0.11805|
SDSS J093832.27+094829.4|55955-5316-0374| 4.36939|0.25616| 20483|  197|7.936|0.029| 3.80300| 0.10368|
SDSS J093852.31+391804.1|55621-4574-0918| 8.89499|0.32379| 15959|  484|9.306|0.045| 9.29075| 0.58114|
SDSS J093915.13-001043.0|55563-3826-0354| 2.85725|0.28974| 17817|  191|7.814|0.035| 3.01050| 0.09523|
SDSS J093918.56+403239.7|55629-4571-0378| 2.14560|0.27440| 23992|  336|7.843|0.046| 2.07067| 0.09213|
SDSS J093920.69+033524.2|55662-4797-0113| 1.37898|0.18854| 50702| 1013|7.690|0.077| 1.27094| 0.09259|
SDSS J093921.82+264401.0|56298-5795-0460| 2.25348|0.13643| 56623| 1403|7.813|0.091| 1.86314| 0.16214|
SDSS J093939.52+010944.5|55563-3826-0654| 7.25420|0.44107| 10236|   76|8.666|0.059| 6.77869| 0.40329|
SDSS J093944.88+560940.1|57348-8192-0937| 4.60587|0.26888| 12117|  173|8.085|0.051| 4.03202| 0.17617|
SDSS J093957.05+644633.8|56746-7447-0824| 2.42657|0.07850| 32493|  136|7.306|0.031| 2.27375| 0.06648|
SDSS J094008.21+190354.9|56248-5766-0066| 2.99531|0.11365| 28310|  106|7.393|0.018| 3.26510| 0.05929|
SDSS J094022.65+502105.8|56661-7298-0784| 4.80184|0.07222| 36324|  151|7.753|0.023| 4.42014| 0.09069|
SDSS J094024.78+011033.2|55563-3826-0692| 1.60089|0.66082| 22395|  380|7.870|0.052| 1.95862| 0.09744|
SDSS J094104.80+130146.9|55983-5318-0608| 2.85830|0.51858| 24082|  415|7.949|0.058| 1.90557| 0.10559|
SDSS J094105.14+033710.9|55672-4798-0446| 3.16274|0.34827| 19185|  208|7.915|0.034| 3.04683| 0.09757|
SDSS J094142.10+532926.6|56364-5724-0685| 2.35236|0.24039| 19253|  336|7.881|0.055| 2.54581| 0.13052|
SDSS J094142.50+485029.0|56661-7298-0200| 2.21426|0.23665| 27373|  361|7.759|0.057| 1.68392| 0.08965|
SDSS J094152.13+001639.6|55563-3826-0832| 2.75225|0.38693| 22478|  309|7.946|0.042| 2.45309| 0.09934|
SDSS J094200.05+312920.1|56310-5806-0270| 3.81519|0.18071| 20458|  146|7.391|0.023| 3.36076| 0.07811|
SDSS J094200.71+281552.3|56298-5795-0717| 3.15515|0.29697| 19044|  214|7.757|0.036| 2.93118| 0.09895|
SDSS J094203.18+544630.1|56658-5710-0132| 3.97434|0.10307| 28243|  138|7.958|0.023| 3.73083| 0.07987|
SDSS J094209.63+300444.1|56309-5802-0930| 1.64958|0.65398| 34497|  508|7.935|0.100| 1.17137| 0.10202|
SDSS J094218.96+154131.4|56000-5317-0164| 2.00859|0.30413| 31301|  289|7.840|0.064| 1.79854| 0.09813|
SDSS J094219.56+471404.0|56710-7316-0869| 2.86660|0.28383| 16414|  261|7.935|0.049| 2.86055| 0.12817|
SDSS J094223.09+250120.4|56255-5791-0130| 2.94397|0.20096| 25448|  249|8.022|0.036| 2.84411| 0.09746|
SDSS J094249.28+231519.3|56255-5788-0302| 4.64814|0.23413| 18397|  158|8.134|0.027| 4.27185| 0.11058|
SDSS J094315.59-012247.3|55244-3782-0702| 8.73069|0.10225| 15630|   75|8.043|0.013| 8.56993| 0.10926|
SDSS J094324.00+300351.8|56328-5801-0514| 7.88821|0.17996| 16290|  187|8.496|0.025| 7.71223| 0.22323|
SDSS J094332.82+312454.0|56310-5806-0186| 9.48088|0.32548| 10514|   57|8.728|0.040| 9.53041| 0.40112|
SDSS J094342.17+000923.2|55563-3826-0120| 3.13096|0.21480| 20163|  198|7.896|0.030| 3.30924| 0.09227|
SDSS J094345.39+614553.5|56602-5720-0279| 1.85984|0.27513| 21664|  365|7.789|0.051| 2.04565| 0.09938|
SDSS J094413.69+350726.5|55590-4575-0101| 2.78168|0.34513| 19024|  204|7.884|0.034| 2.82998| 0.08996|
SDSS J094431.22+430123.9|55631-4569-0398| 4.96951|0.10582| 26681|  123|7.850|0.018| 4.74917| 0.08189|
SDSS J094447.51+140237.9|55999-5320-0446| 7.95892|0.09782| 15600|  105|7.921|0.019| 7.67988| 0.13803|
SDSS J094452.35+484531.6|56709-7292-0371| 2.89623|0.34409| 13931|  491|7.970|0.050| 2.91780| 0.17515|
SDSS J094458.27+231649.7|56255-5788-0182| 4.97836|0.19495| 17179|  148|7.982|0.027| 4.26034| 0.10491|
SDSS J094458.28+432949.9|55631-4569-0648| 2.89939|0.39982| 25510|  336|7.886|0.048| 2.10628| 0.09557|
SDSS J094459.42+004306.2|55563-3826-0962| 6.57125|0.25768| 15682|  109|8.005|0.020| 6.53536| 0.12458|
SDSS J094520.43+232618.7|56255-5788-0151| 1.37643|0.29592| 29290|  261|7.258|0.049| 1.22891| 0.06013|
SDSS J094523.95+431820.1|57048-8285-0062| 3.11119|0.31090| 22785|  409|7.975|0.056| 2.15913| 0.11584|
SDSS J094533.00+194812.0|56017-5783-0762| 2.58377|0.63404| 22533|  372|7.934|0.051| 1.96879| 0.09613|
SDSS J094537.89+503038.0|56002-5738-0414| 3.09935|0.25572| 17829|  273|7.956|0.049| 2.77777| 0.12336|
SDSS J094559.67+193241.6|56017-5783-0776| 2.44867|0.52496| 20952|  368|7.907|0.053| 1.85189| 0.09188|
SDSS J094609.82+040055.7|55672-4798-0170| 2.32107|0.34415| 18466|  263|7.783|0.046| 2.26115| 0.09544|
SDSS J094631.58+134736.1|55983-5318-0870|11.64284|0.08963| 17324|   97|8.447|0.016|11.49307| 0.19341|
SDSS J094638.67+525425.3|56364-5724-0154| 3.53875|0.23315| 20056|  365|8.152|0.056| 3.02094| 0.15934|
SDSS J094655.97+600623.4|56014-5719-0524| 7.94939|0.15926| 28232|  264|9.359|0.051| 7.87352| 0.47366|
SDSS J094658.77+471024.2|55980-5741-0736| 3.87392|0.15155| 19432|  186|7.899|0.030| 3.57819| 0.10179|
SDSS J094700.06-021247.1|55244-3782-0146| 8.01452|0.37277|  6877|   70|7.924|0.128| 7.07755| 0.64429|
SDSS J094719.38+484123.0|55976-5739-0496| 2.12635|0.16288| 24298|  369|7.862|0.051| 2.50739| 0.12313|
SDSS J094726.66+261602.2|56271-5790-0648| 7.10532|0.11815| 21085|  101|8.046|0.014| 6.35988| 0.08700|
SDSS J094732.54+502443.1|56709-7292-0732| 6.63290|0.15134| 10713|   68|8.119|0.039| 6.91779| 0.23962|
SDSS J094757.43+514506.9|56002-5738-0682| 3.39039|0.34488| 17998|  377|8.494|0.062| 3.38073| 0.21699|
SDSS J094759.28+483745.7|56661-7298-0006| 2.39792|0.16452| 27869|  256|7.845|0.042| 2.30611| 0.08970|
SDSS J094806.11+455148.9|56709-7308-0284| 4.11615|0.22852| 11966|  180|8.134|0.054| 4.76750| 0.22818|
SDSS J094822.88+225325.8|56269-5785-0624| 5.85116|0.32371| 15066|  314|8.358|0.029| 5.25692| 0.19867|
SDSS J094825.55+022735.2|55645-4743-0657| 7.05026|0.35469|  8208|   65|8.071|0.090| 6.75423| 0.46798|
SDSS J094830.15+433729.5|57062-8286-0456| 3.29902|0.25155| 14783|  298|8.027|0.044| 3.54582| 0.16095|
SDSS J094909.30+305442.1|56325-5799-0406| 2.80011|0.31884| 27061|  320|7.843|0.049| 2.00997| 0.09217|
SDSS J094911.80+284435.2|56328-5801-0248| 1.29880|0.56186| 23854|  329|7.866|0.045| 1.98134| 0.08616|
SDSS J094924.24-021649.4|55244-3782-0030| 4.92084|0.10645| 21697|  114|7.909|0.016| 4.54249| 0.06998|
SDSS J094927.59+042508.3|55672-4798-0068| 2.67691|0.13004| 37768|  296|7.779|0.038| 2.28075| 0.07918|
SDSS J094932.63+324228.8|56325-5799-0636| 1.42837|0.40591| 52126| 1597|7.602|0.115| 0.89792| 0.09852|
SDSS J095000.20+271641.5|56282-5794-0408| 2.40156|0.32531| 22773|  331|7.853|0.045| 2.01114| 0.08722|
SDSS J095001.02+561014.1|56011-5743-0632| 2.64919|0.30437| 19081|  294|8.010|0.049| 2.40612| 0.11042|
SDSS J095005.32+495548.9|56002-5738-0254| 3.31271|0.10134| 31874|  140|7.978|0.032| 3.77915| 0.10365|
SDSS J095014.82+030936.0|55645-4743-0753| 5.71924|0.28911| 11319|   82|8.011|0.031| 5.95537| 0.16821|
SDSS J095017.77+240008.4|56254-5787-0584| 3.84579|0.45939| 18014|  197|7.969|0.035| 3.02809| 0.09722|
SDSS J095030.50+385712.7|55622-4572-0934| 2.77190|0.33390| 18218|  228|7.859|0.040| 2.67976| 0.09799|
SDSS J095052.68+344815.7|56326-5798-0913| 2.64516|0.37103| 19849|  308|7.778|0.048| 2.24961| 0.10120|
SDSS J095053.44+585350.7|57401-8194-0238| 8.96322|0.17727|  8246|   45|7.787|0.067| 7.87766| 0.38391|
SDSS J095056.72+234028.4|56254-5787-0631| 5.32668|0.18650| 23804|  140|8.115|0.020| 4.83522| 0.09508|
SDSS J095146.85+224144.6|56269-5785-0832| 3.65573|0.24060| 17212|  132|7.879|0.025| 3.63452| 0.08138|
SDSS J095203.98-023044.0|55564-3768-0377| 9.30972|0.21960|  7811|   42|7.888|0.065| 9.08424| 0.43458|
SDSS J095211.42+563020.5|56657-5715-0042| 2.29867|0.25471| 21878|  363|7.849|0.050| 1.97015| 0.09400|
SDSS J095211.55+001840.0|55539-3828-0580| 1.76352|0.29265| 44053|  571|7.625|0.057| 1.64849| 0.08886|
SDSS J095222.86+275324.9|56282-5794-0772| 6.68667|0.14584| 14731|  129|8.000|0.020| 6.73546| 0.13871|
SDSS J095224.99-024554.2|55564-3768-0368| 3.50720|0.38437| 15084|  259|8.021|0.043| 3.51386| 0.14750|
SDSS J095230.43+114202.3|55957-5323-0334| 4.79127|0.10763| 26709|  107|7.886|0.016| 4.74464| 0.07231|
SDSS J095231.89+120544.8|55957-5323-0306| 0.68902|0.41897| 30706|  267|7.397|0.058| 1.04800| 0.05627|
SDSS J095241.65+252159.6|56271-5790-0104| 6.81177|0.10177| 23498|  108|7.945|0.015| 6.43204| 0.09407|
SDSS J095247.05+492053.6|56686-7299-0782| 4.89354|0.21995| 14985|  242|8.136|0.034| 4.25673| 0.15365|
SDSS J095253.00+204331.9|56269-5785-0138| 3.12208|0.58714| 18373|  229|7.899|0.040| 2.29406| 0.08412|
SDSS J095256.20+423016.5|55591-4565-0520| 3.53922|0.31483| 15116|  228|7.804|0.044| 3.03534| 0.12265|
SDSS J095259.11+073106.4|55926-4873-0952|11.93866|0.06901| 15659|   80|8.059|0.014|12.01827| 0.16497|
SDSS J095305.89+601636.6|56014-5719-0734| 4.14617|0.16201| 16931|  176|8.012|0.033| 3.98712| 0.12054|
SDSS J095329.07+092409.5|55947-5324-0620| 2.51827|0.20620| 35189|  190|7.759|0.034| 2.27453| 0.06684|
SDSS J095443.09+541000.1|56381-5737-0598| 4.82906|0.14007| 15498|  160|8.013|0.028| 4.75238| 0.12822|
SDSS J095448.07+411801.4|57391-8300-0006| 3.93628|0.25891| 12134|  197|8.122|0.056| 4.13188| 0.20241|
SDSS J095503.14+214455.5|56029-5784-0522| 1.76621|0.35013| 51006| 1751|7.423|0.129| 0.79204| 0.09768|
SDSS J095525.44+061606.8|55673-4874-0474| 2.30232|0.32284| 17707|  201|7.543|0.036| 2.61619| 0.08988|
SDSS J095529.84+025913.4|55630-4737-0522| 5.48957|0.31256| 18029|  184|8.025|0.032| 4.94247| 0.14733|
